building_addr,purpose
서울특별시 중구 신당동 304-432,단독주택
서울특별시 중구 신당동 304-433,단독주택
서울특별시 중구 신당동 304-435,단독주택
서울특별시 중구 신당동 304-436,단독주택
서울특별시 중구 신당동 304-437,단독주택
서울특별시 중구 신당동 304-438,단독주택
서울특별시 중구 신당동 304-439,단독주택
서울특별시 중구 신당동 304-440,단독주택
서울특별시 중구 신당동 304-442,단독주택
서울특별시 중구 신당동 304-443,단독주택
서울특별시 중구 신당동 304-445,단독주택
서울특별시 중구 신당동 304-451 (나동),단독주택
서울특별시 중구 신당동 304-454,단독주택
서울특별시 중구 신당동 304-455,단독주택
서울특별시 중구 신당동 304-456,단독주택
서울특별시 중구 신당동 304-457,단독주택
서울특별시 중구 신당동 304-459,단독주택
서울특별시 중구 신당동 304-46,단독주택
서울특별시 중구 신당동 304-461,단독주택
서울특별시 중구 신당동 304-462,단독주택
서울특별시 중구 신당동 304-465,단독주택
서울특별시 중구 신당동 304-467,단독주택
서울특별시 중구 신당동 304-468,단독주택
서울특별시 중구 신당동 304-469,단독주택
서울특별시 중구 신당동 304-472,단독주택
서울특별시 중구 신당동 304-477,단독주택
서울특별시 중구 신당동 304-478 (가동),단독주택
서울특별시 중구 신당동 304-478 (나동),단독주택
서울특별시 중구 신당동 304-48,단독주택
서울특별시 중구 신당동 304-482,단독주택
서울특별시 중구 신당동 304-483,단독주택
서울특별시 중구 신당동 304-484,단독주택
서울특별시 중구 신당동 304-486,단독주택
서울특별시 중구 신당동 304-486,단독주택
서울특별시 중구 신당동 304-488,단독주택
서울특별시 중구 신당동 304-49,단독주택
서울특별시 중구 신당동 304-490,단독주택
서울특별시 중구 신당동 304-491,단독주택
서울특별시 중구 신당동 304-493,단독주택
서울특별시 중구 신당동 304-494,단독주택
서울특별시 중구 신당동 304-495,단독주택
서울특별시 중구 신당동 304-5,단독주택
서울특별시 중구 신당동 304-50,제2종근린생활시설
서울특별시 중구 신당동 304-501,단독주택
서울특별시 중구 신당동 304-502,단독주택
서울특별시 중구 신당동 304-504,단독주택
서울특별시 중구 신당동 304-505,단독주택
서울특별시 중구 신당동 304-507,단독주택
서울특별시 중구 신당동 304-509,단독주택
서울특별시 중구 신당동 304-51,단독주택
서울특별시 중구 신당동 304-510,단독주택
서울특별시 중구 신당동 304-512,단독주택
서울특별시 중구 신당동 304-513,단독주택
서울특별시 중구 신당동 304-515,단독주택
서울특별시 중구 신당동 304-516,단독주택
서울특별시 중구 신당동 304-517,단독주택
서울특별시 중구 신당동 304-518,단독주택
서울특별시 중구 신당동 304-519,단독주택
서울특별시 중구 신당동 304-52,제2종근린생활시설
서울특별시 중구 신당동 304-520,단독주택
서울특별시 중구 신당동 304-521,단독주택
서울특별시 중구 신당동 304-523,단독주택
서울특별시 중구 신당동 304-524,단독주택
서울특별시 중구 신당동 304-525,단독주택
서울특별시 중구 신당동 304-528,단독주택
서울특별시 중구 신당동 304-529,단독주택
서울특별시 중구 신당동 304-53,제2종근린생활시설
서울특별시 중구 신당동 304-530,단독주택
서울특별시 중구 신당동 304-531,단독주택
서울특별시 중구 신당동 304-533,단독주택
서울특별시 중구 신당동 304-534,단독주택
서울특별시 중구 신당동 304-536,단독주택
서울특별시 중구 신당동 304-538,단독주택
서울특별시 중구 신당동 304-539,단독주택
서울특별시 중구 신당동 304-54,단독주택
서울특별시 중구 신당동 304-542,단독주택
서울특별시 중구 신당동 304-543,단독주택
서울특별시 중구 신당동 304-544,단독주택
서울특별시 중구 신당동 304-546,단독주택
서울특별시 중구 신당동 304-547,단독주택
서울특별시 중구 신당동 304-548,단독주택
서울특별시 중구 신당동 304-549,단독주택
서울특별시 중구 신당동 304-55,단독주택
서울특별시 중구 신당동 304-550,단독주택
서울특별시 중구 신당동 304-551,단독주택
서울특별시 중구 신당동 304-553 (나동),단독주택
서울특별시 중구 신당동 304-554,단독주택
서울특별시 중구 신당동 304-555,단독주택
서울특별시 중구 신당동 304-557,단독주택
서울특별시 중구 신당동 304-56,단독주택
서울특별시 중구 신당동 304-561,단독주택
서울특별시 중구 신당동 304-563,단독주택
서울특별시 중구 신당동 304-564,단독주택
서울특별시 중구 신당동 304-565,단독주택
서울특별시 중구 신당동 304-566,단독주택
서울특별시 중구 신당동 304-567,단독주택
서울특별시 중구 신당동 304-57,단독주택
서울특별시 중구 신당동 304-571,단독주택
서울특별시 중구 신당동 304-572,단독주택
서울특별시 중구 신당동 304-573,단독주택
서울특별시 중구 신당동 304-574,단독주택
서울특별시 중구 신당동 304-575,단독주택
서울특별시 중구 신당동 304-578,단독주택
서울특별시 중구 신당동 304-58,단독주택
서울특별시 중구 신당동 304-580,단독주택
서울특별시 중구 신당동 304-583,단독주택
서울특별시 중구 신당동 304-584,단독주택
서울특별시 중구 신당동 304-590,단독주택
서울특별시 중구 신당동 304-593,단독주택
서울특별시 중구 신당동 304-597,단독주택
서울특별시 중구 신당동 304-598,단독주택
서울특별시 중구 신당동 304-599,단독주택
서울특별시 중구 신당동 304-60,단독주택
서울특별시 중구 신당동 304-600,단독주택
서울특별시 중구 신당동 304-603,단독주택
서울특별시 중구 신당동 304-605,단독주택
서울특별시 중구 신당동 304-606,단독주택
서울특별시 중구 신당동 304-608 (주건축물제1동),단독주택
서울특별시 중구 신당동 304-609,단독주택
서울특별시 중구 신당동 304-61,단독주택
서울특별시 중구 신당동 304-612,단독주택
서울특별시 중구 신당동 304-613,단독주택
서울특별시 중구 신당동 304-616,단독주택
서울특별시 중구 신당동 304-617,단독주택
서울특별시 중구 신당동 304-619,단독주택
서울특별시 중구 신당동 304-62,단독주택
서울특별시 중구 신당동 304-620,단독주택
서울특별시 중구 신당동 304-621,단독주택
서울특별시 중구 신당동 304-628,단독주택
서울특별시 중구 신당동 304-63,단독주택
서울특별시 중구 신당동 304-630,단독주택
서울특별시 중구 신당동 304-635,단독주택
서울특별시 중구 신당동 304-636,단독주택
서울특별시 중구 신당동 304-637,단독주택
서울특별시 중구 신당동 304-64,단독주택
서울특별시 중구 신당동 304-640,단독주택
서울특별시 중구 신당동 304-642,단독주택
서울특별시 중구 신당동 304-644,단독주택
서울특별시 중구 신당동 304-648,단독주택
서울특별시 중구 신당동 304-649,단독주택
서울특별시 중구 신당동 304-65,단독주택
서울특별시 중구 신당동 304-650,단독주택
서울특별시 중구 신당동 304-653,단독주택
서울특별시 중구 신당동 304-654,단독주택
서울특별시 중구 신당동 304-655,단독주택
서울특별시 중구 신당동 304-66,제2종근린생활시설
서울특별시 중구 신당동 304-663,단독주택
서울특별시 중구 신당동 304-67,단독주택
서울특별시 중구 신당동 304-682,단독주택
서울특별시 중구 신당동 304-688,단독주택
서울특별시 중구 신당동 304-69,단독주택
서울특별시 중구 신당동 304-70,단독주택
서울특별시 중구 신당동 304-725,단독주택
서울특별시 중구 신당동 304-726,단독주택
서울특별시 중구 신당동 304-726,단독주택
서울특별시 중구 신당동 304-76,단독주택
서울특별시 중구 신당동 304-79 주택공사,단독주택
서울특별시 중구 신당동 304-85,단독주택
서울특별시 중구 신당동 304-859,단독주택
서울특별시 중구 신당동 304-95,단독주택
서울특별시 중구 신당동 304-99,단독주택
서울특별시 중구 신당동 305-18,단독주택
서울특별시 중구 신당동 305-20,단독주택
서울특별시 중구 신당동 305-27,단독주택
서울특별시 중구 신당동 305-42,단독주택
서울특별시 중구 신당동 305-43,단독주택
서울특별시 중구 신당동 307-12 (가동),단독주택
서울특별시 중구 신당동 307-19 ‘,단독주택
서울특별시 중구 신당동 307-20 ‘,단독주택
서울특별시 중구 신당동 307-5,단독주택
서울특별시 중구 신당동 307-5,단독주택
서울특별시 중구 신당동 307-5,단독주택
서울특별시 중구 신당동 307-6,단독주택
서울특별시 중구 신당동 307-9,단독주택
서울특별시 중구 신당동 308-1 ‘,단독주택
서울특별시 중구 신당동 308-11,단독주택
서울특별시 중구 신당동 308-13,단독주택
서울특별시 중구 신당동 308-14,단독주택
서울특별시 중구 신당동 308-15,단독주택
서울특별시 중구 신당동 308-18,단독주택
서울특별시 중구 신당동 308-30,단독주택
서울특별시 중구 신당동 308-31,단독주택
서울특별시 중구 신당동 308-7,단독주택
서울특별시 중구 신당동 309-100,단독주택
서울특별시 중구 신당동 309-101,단독주택
서울특별시 중구 신당동 309-102,단독주택
서울특별시 중구 신당동 309-103,단독주택
서울특별시 중구 신당동 309-106,단독주택
서울특별시 중구 신당동 309-112,단독주택
